145;Κορωνοϊός - Σαρηγιάννης: Μέχρι 20 Ιανουαρίου να μείνουμε σπίτια μας -Κίνδυνος αναζωπύρωσης μετά τα Χριστούγεννα;iefimerida;https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vd3d3LmllZmltZXJpZGEuZ3IvZWxsYWRhL2tvcm9ub2lvcy1zYXJpZ2lhbm5pcy1tZWhyaS0yMC1pYW5veWFyaW95LW1laW5veW1lLXNwaXRpYdIBXmh0dHBzOi8vd3d3LmllZmltZXJpZGEuZ3IvZWxsYWRhL2tvcm9ub2lvcy1zYXJpZ2lhbm5pcy1tZWhyaS0yMC1pYW5veWFyaW95LW1laW5veW1lLXNwaXRpYT9hbXA?oc=5
145;Σαρηγιάννης: Να μείνουμε σπίτι μέχρι 20 Ιανουαρίου – Οι περιοχές με κίνδυνο αναζωπύρωσης;NewsIT;https://news.google.com/__i/rss/rd/articles/CBMie2h0dHBzOi8vd3d3Lm5ld3NpdC5nci9lbGxhZGEvc2FyaWdpYW5uaXMtbmEtbWVpbm91bWUtc3BpdGktbWV4cmktMjAtaWFub3VhcmlvdS1vaS1wZXJpb3hlcy1tZS1raW5keW5vLWFuYXpvcHlyb3Npcy8zMTg1MDMxL9IBf2h0dHBzOi8vd3d3Lm5ld3NpdC5nci9lbGxhZGEvc2FyaWdpYW5uaXMtbmEtbWVpbm91bWUtc3BpdGktbWV4cmktMjAtaWFub3VhcmlvdS1vaS1wZXJpb3hlcy1tZS1raW5keW5vLWFuYXpvcHlyb3Npcy8zMTg1MDMxL2FtcC8?oc=5
145;Κορωνοϊός - Σαρηγιάννης: «Καμπανάκι» για επτά περιοχές - Μεταξύ αυτών και η Λάρισα;Larissanet.gr;https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vd3d3Lmxhcmlzc2FuZXQuZ3IvMjAyMC8xMi8xOC9rb3Jvbm9pb3Mtc2FyaWdpYW5uaXMta2FtcGFuYWtpLWdpYS1lcHRhLXBlcmlvY2hlcy1tZXRheHktYWZ0b24ta2FpLWktbGFyaXNhL9IBAA?oc=5
145;Ποιες περιοχές βρίσκονται στο «κόκκινο» και απειλούνται με σκληρό lockdown;Newsbeast.gr;https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vd3d3Lm5ld3NiZWFzdC5nci9ncmVlY2UvYXJ0aHJvLzY5MzMxNTYvcG9pZXMtcGVyaW9jaGVzLXZyaXNrb250YWktc3RvLWtva2tpbm8ta2FpLWFwZWlsb3ludGFpLW1lLXNrbGlyby1sb2NrZG93btIBfGh0dHBzOi8vd3d3Lm5ld3NiZWFzdC5nci9ncmVlY2UvYXJ0aHJvLzY5MzMxNTYvcG9pZXMtcGVyaW9jaGVzLXZyaXNrb250YWktc3RvLWtva2tpbm8ta2FpLWFwZWlsb3ludGFpLW1lLXNrbGlyby1sb2NrZG93bj9hbXA?oc=5
146;Παπαευαγγέλου: 'Όλα τα μέλη της Επιτροπής ανησυχούμε' - Υγεία | News 24/7;News247.gr;https://news.google.com/__i/rss/rd/articles/CBMiXWh0dHBzOi8vd3d3Lm5ld3MyNDcuZ3IveWdlaWEvcGFwYWV5YWdnZWxveS1vbGEtdGEtbWVsaS10aXMtZXBpdHJvcGlzLWFuaXN5Y2hveW1lLjkwODU0MDguaHRtbNIBYWh0dHBzOi8vd3d3Lm5ld3MyNDcuZ3IveWdlaWEvcGFwYWV5YWdnZWxveS1vbGEtdGEtbWVsaS10aXMtZXBpdHJvcGlzLWFuaXN5Y2hveW1lLjkwODU0MDguYW1wLmh0bWw?oc=5
146;Παπαευαγγέλου: Εξαιρετικά υψηλή διασπορά στην κοινότητα - «Ανησυχούμε πολύ» στην Επιτροπή;LiFO mobile;https://news.google.com/__i/rss/rd/articles/CBMifGh0dHBzOi8vd3d3LmxpZm8uZ3Ivbm93L2dyZWVjZS8zMDY5NTcvcGFwYWV5YWdnZWxveS1la3NhaXJldGlrYS15cHNpbGktZGlhc3BvcmEtc3Rpbi1rb2lub3RpdGEtYW5pc3l4b3ltZS1wb2x5LXN0aW4tZXBpdHJvcGnSAX5odHRwczovL20ubGlmby5nci9ub3cvZ3JlZWNlLzMwNjk1Ny9wYXBhZXlhZ2dlbG95LWVrc2FpcmV0aWthLXlwc2lsaS1kaWFzcG9yYS1zdGluLWtvaW5vdGl0YS1hbmlzeXhveW1lLXBvbHktc3Rpbi1lcGl0cm9waT9hbXA?oc=5
146;Παπαευαγγέλου: Υπάρχει ανησυχία – Το παράδειγμα για το πώς μπορούν να αυξηθούν τα κρούσματα στις γιορτές;Newsbeast.gr;https://news.google.com/__i/rss/rd/articles/CBMilwFodHRwczovL3d3dy5uZXdzYmVhc3QuZ3IvZ3JlZWNlL2FydGhyby82OTMxMjcxL3BhcGFleWFnZ2Vsb3kteXBhcmNoZWktYW5pc3ljaGlhLXRvLXBhcmFkZWlnbWEtZ2lhLXRvLXBvcy1tcG9yb3luLW5hLWF5eGl0aG95bi10YS1rcm95c21hdGEtc3Rpcy1naW9ydGVz0gGbAWh0dHBzOi8vd3d3Lm5ld3NiZWFzdC5nci9ncmVlY2UvYXJ0aHJvLzY5MzEyNzEvcGFwYWV5YWdnZWxveS15cGFyY2hlaS1hbmlzeWNoaWEtdG8tcGFyYWRlaWdtYS1naWEtdG8tcG9zLW1wb3JveW4tbmEtYXl4aXRob3luLXRhLWtyb3lzbWF0YS1zdGlzLWdpb3J0ZXM_YW1w?oc=5
146;Κορωνοϊός-Παπαευαγγέλου: «Πρώτη εβδομάδα που τα εξιτήρια είναι περισσότερα από τις διασωληνώσεις -Συνεχίζουμε να ανησυχούμε»;iefimerida;https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vd3d3LmllZmltZXJpZGEuZ3IvZWxsYWRhL2tvcm9ub2lvcy1lbmltZXJvc2kteXBveXJnZWlveS15Z2VpYXMtMTgtMTLSAVBodHRwczovL3d3dy5pZWZpbWVyaWRhLmdyL2VsbGFkYS9rb3Jvbm9pb3MtZW5pbWVyb3NpLXlwb3lyZ2Vpb3kteWdlaWFzLTE4LTEyP2FtcA?oc=5
146;Β. Παπαευαγγέλου: Ανησυχούμε, αν δεν τηρηθούν τα μέτρα θα γεμίσουν και πάλι τα νοσοκομεία (video);ΕΡΤ;https://news.google.com/__i/rss/rd/articles/CBMihQFodHRwczovL3d3dy5lcnQuZ3IvZWlkaXNlaXMvZWxsYWRhL2tpbm9uaWEvdi1wYXBhZXlhZ2dlbG95LWFuaXN5Y2hveW1lLWFuLWRlbi10aXJpdGhveW4tdGEtbWV0cmEtdGhhLWdlbWlzb3luLWthaS1wYWxpLXRhLW5vc29rb21laWEv0gEA?oc=5
147;Θεσσαλονίκη: Χειροπέδες σε άνδρα που φέρεται να ασελγούσε στη 12χρονη κόρη της συντρόφου του;CNN GREECE;https://news.google.com/__i/rss/rd/articles/CBMigwFodHRwczovL3d3dy5jbm4uZ3IvZWxsYWRhL3N0b3J5LzI0NzQzOC90aGVzc2Fsb25pa2kteGVpcm9wZWRlcy1zZS1hbmRyYS1wb3ktZmVyZXRhaS1uYS1hc2VsZ295c2Utc3RpLTEyeHJvbmkta29yaS10aXMtc3ludHJvZm95LXRvedIBgwFodHRwczovL2FtcC5jbm4uZ3IvZWxsYWRhL3N0b3J5LzI0NzQzOC90aGVzc2Fsb25pa2kteGVpcm9wZWRlcy1zZS1hbmRyYS1wb3ktZmVyZXRhaS1uYS1hc2VsZ295c2Utc3RpLTEyeHJvbmkta29yaS10aXMtc3ludHJvZm95LXRveQ?oc=5
147;Θεσσαλονίκη: 35χρονος πατριός ασελγούσε στη 12χρονη κόρη του;Έθνος;https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LmV0aG5vcy5nci9lbGxhZGEvMTM4MjEwX3RoZXNzYWxvbmlraS0zNWhyb25vcy1wYXRyaW9zLWFzZWxnb3lzZS1zdGktMTJocm9uaS1rb3JpLXRvedIBZGh0dHBzOi8vd3d3LmV0aG5vcy5nci9lbGxhZGEvMTM4MjEwX3RoZXNzYWxvbmlraS0zNWhyb25vcy1wYXRyaW9zLWFzZWxnb3lzZS1zdGktMTJocm9uaS1rb3JpLXRveT9hbXA?oc=5
147;Σοκ στην Θεσσαλονίκη: Πατριός ασελγούσε σε βάρος 12χρονης κόρης της συντρόφου του;Skai.gr;https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vd3d3LnNrYWkuZ3IvbmV3cy9ncmVlY2Uvc29rLXN0aW4tdGhlc3NhbG9uaWtpLXBhdHJpb3MtYXNlbGdvdXNlLXNlLXZhcm9zLTEyeHJvbmlzLWtvcmlzLXRpcy1zeW50cm9mb3UtdG910gF1aHR0cHM6Ly93d3cuc2thaS5nci9uZXdzL2dyZWVjZS9zb2stc3Rpbi10aGVzc2Fsb25pa2ktcGF0cmlvcy1hc2VsZ291c2Utc2UtdmFyb3MtMTJ4cm9uaXMta29yaXMtdGlzLXN5bnRyb2ZvdS10b3UvYW1w?oc=5
147;Θεσσαλονίκη : Πατριός ασελγούσε σε βάρος της ανήλικης κόρης της συντρόφου του;Zougla;https://news.google.com/__i/rss/rd/articles/CBMicGh0dHBzOi8vd3d3LnpvdWdsYS5nci9ncmVlY2UvYXJ0aWNsZS84ZXNhbG9uaWtpLS1wYXRyaW9zLWFzZWxnb3VzZS1zZS12YXJvcy10aXMtYW5pbGlraXMta29yaXMtdGlzLXNpbnRyb2ZvdS10b3XSAQA?oc=5
147;Θεσσαλονίκη: Πατριός ασελγούσε στη 12χρονη κόρη της συντρόφου του;Newsbomb.gr;https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3Lm5ld3Nib21iLmdyL2VsbGFkYS9zdG9yeS8xMTQ4ODcwL3RoZXNzYWxvbmlraS1wYXRyaW9zLWFzZWxnb3lzZS1zdGktMTJ4cm9uaS1rb3JpLXRpcy1zeW50cm9mb3ktdG950gFuaHR0cHM6Ly9hbXAubmV3c2JvbWIuZ3IvZWxsYWRhL3N0b3J5LzExNDg4NzAvdGhlc3NhbG9uaWtpLXBhdHJpb3MtYXNlbGdveXNlLXN0aS0xMnhyb25pLWtvcmktdGlzLXN5bnRyb2ZveS10b3k?oc=5
148;ΗΠΑ: «Πράσινο φως» στο εμβόλιο της Moderna από τον FDA;CNN GREECE;https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vd3d3LmNubi5nci9rb3Ntb3Mvc3RvcnkvMjQ3NDEzL2hwYS1wcmFzaW5vLWZvcy1zdG8tZW12b2xpby10aXMtbW9kZXJuYS1hcG8tdG9uLWZkYdIBWmh0dHBzOi8vYW1wLmNubi5nci9rb3Ntb3Mvc3RvcnkvMjQ3NDEzL2hwYS1wcmFzaW5vLWZvcy1zdG8tZW12b2xpby10aXMtbW9kZXJuYS1hcG8tdG9uLWZkYQ?oc=5
148;Εγκρίθηκε το εμβόλιο της Moderna από τον FDA;Zougla;https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vd3d3LnpvdWdsYS5nci9rb3Ntb3MvYXJ0aWNsZS9lZ3JpOGlrZS10by1lbXZvbGlvLXRpcy1tb2Rlcm5hLWFwby10b24tZmRh0gEA?oc=5
148;Κορωνοϊός - ΗΠΑ: Άδεια κατεπείγουσας χρήσης και στο εμβόλιο της Moderna;Πρώτο Θέμα;https://news.google.com/__i/rss/rd/articles/CBMidWh0dHBzOi8vd3d3LnByb3RvdGhlbWEuZ3Ivd29ybGQvYXJ0aWNsZS8xMDc2NTM1L2tvcm9ub2lvcy1pcGEtYWRlaWEta2F0ZXBlaWdvdXNhcy1ocmlzaXMta2FpLXN0by1lbXZvbGlvLXRpcy1tb2Rlcm5hL9IBeWh0dHBzOi8vd3d3LnByb3RvdGhlbWEuZ3Ivd29ybGQvYXJ0aWNsZS8xMDc2NTM1L2tvcm9ub2lvcy1pcGEtYWRlaWEta2F0ZXBlaWdvdXNhcy1ocmlzaXMta2FpLXN0by1lbXZvbGlvLXRpcy1tb2Rlcm5hL0FNUC8?oc=5
148;ΗΠΑ: Eγκρίθηκε και το εμβόλιο της Moderna από την FDA;LiFO mobile;https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vd3d3LmxpZm8uZ3Ivbm93L3dvcmxkLzMwNzAwMC9pcGEtZWdrcml0aGlrZS1rYWktdG8tZW12b2xpby10aXMtbW9kZXJuYS1hcG8tdGluLWZkYdIBXGh0dHBzOi8vbS5saWZvLmdyL25vdy93b3JsZC8zMDcwMDAvaXBhLWVna3JpdGhpa2Uta2FpLXRvLWVtdm9saW8tdGlzLW1vZGVybmEtYXBvLXRpbi1mZGE_YW1w?oc=5
148;Η FDA ενέκρινε τη χορήγηση άδειας κατεπείγουσας χρήσης του εμβολίου της Moderna;Liberal;https://news.google.com/__i/rss/rd/articles/CBMidGh0dHBzOi8vd3d3LmxpYmVyYWwuZ3IvbmV3cy9pLWZkYS1lbmVrcmluZS10aS1jaG9yaWdpc2ktYWRlaWFzLWthdGVwZWlnb3VzYXMtY2hyaXNpcy10b3UtZW1ib2xpb3UtdGlzLW1vZGVybmEvMzQ0MDUy0gF4aHR0cHM6Ly93d3cubGliZXJhbC5nci9hbXAvbmV3cy9pLWZkYS1lbmVrcmluZS10aS1jaG9yaWdpc2ktYWRlaWFzLWthdGVwZWlnb3VzYXMtY2hyaXNpcy10b3UtZW1ib2xpb3UtdGlzLW1vZGVybmEvMzQ0MDUy?oc=5
149;Χιλή: Πρόστιμο 3.500 δολαρίων στον πρόεδρο Πινέιρα -Εβγαλε σέλφι με περαστική χωρίς μάσκα;iefimerida;https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vd3d3LmllZmltZXJpZGEuZ3Iva29zbW9zL2hpbGktcHJvc3RpbW8tMzUwMC1kb2xhcmlvbi1zdG9uLXByb2Vkcm8tc2VsZmktaG9yaXMtbWFza2HSAV9odHRwczovL3d3dy5pZWZpbWVyaWRhLmdyL2tvc21vcy9oaWxpLXByb3N0aW1vLTM1MDAtZG9sYXJpb24tc3Rvbi1wcm9lZHJvLXNlbGZpLWhvcmlzLW1hc2thP2FtcA?oc=5
149;Σεμπαστιάν Πινιέρα: Πρόστιμο 3.500 δολαρίων στον πρόεδρο της Χιλής για σέλφι χωρίς μάσκα;Πρώτο Θέμα;https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5wcm90b3RoZW1hLmdyL3dvcmxkL2FydGljbGUvMTA3NjU0OC9zZWJhc3RpYW4tcGluaWVyYS1wcm9zdGltby0zNTAwLWRvbGFyaW9uLXN0b24tcHJvZWRyby10aXMtaGlsaXMtZ2lhLXNlbGZpLWhvcmlzLW1hc2thL9IBigFodHRwczovL3d3dy5wcm90b3RoZW1hLmdyL3dvcmxkL2FydGljbGUvMTA3NjU0OC9zZWJhc3RpYW4tcGluaWVyYS1wcm9zdGltby0zNTAwLWRvbGFyaW9uLXN0b24tcHJvZWRyby10aXMtaGlsaXMtZ2lhLXNlbGZpLWhvcmlzLW1hc2thL0FNUC8?oc=5
149;Χιλή: Πρόστιμο 3.500 ευρώ στον πρόεδρο Πινιέρα για σέλφι χωρίς μάσκα;NewsIT;https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vd3d3Lm5ld3NpdC5nci9rb3Ntb3MveGlsaS1wcm9zdGltby0zLTUwMC1leXJvLXN0b24tcHJvZWRyby1waW5pZXJhLWdpYS1zZWxmaS14b3Jpcy1tYXNrYS8zMTg1MDI4L9IBbWh0dHBzOi8vd3d3Lm5ld3NpdC5nci9rb3Ntb3MveGlsaS1wcm9zdGltby0zLTUwMC1leXJvLXN0b24tcHJvZWRyby1waW5pZXJhLWdpYS1zZWxmaS14b3Jpcy1tYXNrYS8zMTg1MDI4L2FtcC8?oc=5
149;Χιλή : Πρόστιμο 3.500 στον πρόεδρο Πινιέρα για selfie χωρίς μάσκα;in.gr;https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vd3d3LmluLmdyLzIwMjAvMTIvMTkvd29ybGQveGlsaS1wcm9zdGltby0zLTUwMC1zdG9uLXByb2Vkcm8tcGluaWVyYS1naWEtc2VsZmllLXhvcmlzLW1hc2thL9IBZ2h0dHBzOi8vd3d3LmluLmdyLzIwMjAvMTIvMTkvd29ybGQveGlsaS1wcm9zdGltby0zLTUwMC1zdG9uLXByb2Vkcm8tcGluaWVyYS1naWEtc2VsZmllLXhvcmlzLW1hc2thL2FtcC8?oc=5
149;Χιλή: Πρόστιμο 3.500 δολαρίων στον Πινιέρα για σέλφι με άγνωστη χωρίς μάσκα - Κόσμος | News 24/7;News247.gr;https://news.google.com/__i/rss/rd/articles/CBMia2h0dHBzOi8vd3d3Lm5ld3MyNDcuZ3Iva29zbW9zL2NoaWxpLXByb3N0aW1vLTMtNTAwLWRvbGFyaW9uLXBpbmllcmEtc2VsZmktYWdub3N0aS1jaG9yaXMtbWFza2EuOTA4NTk2MC5odG1s0gFvaHR0cHM6Ly93d3cubmV3czI0Ny5nci9rb3Ntb3MvY2hpbGktcHJvc3RpbW8tMy01MDAtZG9sYXJpb24tcGluaWVyYS1zZWxmaS1hZ25vc3RpLWNob3Jpcy1tYXNrYS45MDg1OTYwLmFtcC5odG1s?oc=5
150;«Κατηγορώ» Πομπέο: Η Ρωσία κρύβεται πολύ πιθανόν πίσω από κυβερνοεπίθεση στις ΗΠΑ;Skai.gr;https://news.google.com/__i/rss/rd/articles/CBMib2h0dHBzOi8vd3d3LnNrYWkuZ3IvbmV3cy93b3JsZC9rYXRpZ29yby1wb21wZW8taS1yb3NpYS1rcnl2ZXRhaS1wb2x5LXBpdGhhbm9uLXBpc28tYXBvLWt5dmVybm9lcGl0aGVzaS1zdGlzLWlwYdIBc2h0dHBzOi8vd3d3LnNrYWkuZ3IvbmV3cy93b3JsZC9rYXRpZ29yby1wb21wZW8taS1yb3NpYS1rcnl2ZXRhaS1wb2x5LXBpdGhhbm9uLXBpc28tYXBvLWt5dmVybm9lcGl0aGVzaS1zdGlzLWlwYS9hbXA?oc=5
150;Πομπέο: Πολύ πιθανόν να κρύβεται η Ρωσία πίσω από την κυβερνοεπίθεση | Η ΚΑΘΗΜΕΡΙΝΗ;Η Καθημερινή;https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3LmthdGhpbWVyaW5pLmdyL3dvcmxkLzU2MTIwMDg1MS9pcGEtcG9seS1waXRoYW5vbi1uYS1rcnl2ZXRhaS1pLXJvc2lhLXBpc28tYXBvLXRpbi1reXZlcm5vZXBpdGhlc2kv0gEA?oc=5
150;Στα άκρα οι σχέσεις ΗΠΑ - Ρωσίας: Ο Πομπέο κατηγορεί το Κρεμλίνο για κυβερνοεπίθεση;Πρώτο Θέμα;https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL3d3dy5wcm90b3RoZW1hLmdyL3dvcmxkL2FydGljbGUvMTA3NjU1NC9zdGEtYWtyYS1vaS1zaGVzZWlzLWlwYS1yb3NpYXMtby1wb2Jlby1rYXRpZ29yZWktdG8ta3JlbWxpbm8tZ2lhLWt1dmVybm9lcGl0aGVzaS_SAYUBaHR0cHM6Ly93d3cucHJvdG90aGVtYS5nci93b3JsZC9hcnRpY2xlLzEwNzY1NTQvc3RhLWFrcmEtb2ktc2hlc2Vpcy1pcGEtcm9zaWFzLW8tcG9iZW8ta2F0aWdvcmVpLXRvLWtyZW1saW5vLWdpYS1rdXZlcm5vZXBpdGhlc2kvQU1QLw?oc=5
150;«Η Ρωσία κρύβεται πιθανότατα πίσω από την κυβερνοεπίθεση στις ΗΠΑ»;Zougla;https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3LnpvdWdsYS5nci9rb3Ntb3MvYXJ0aWNsZS9pcGEtaS1yb3NpYS1rcml2ZXRlLXBpOGFub3RhdGEtcGlzby1hcG8tdGluLWtpdmVybm9lcGk4ZXNpLXN0aXMtaXBh0gEA?oc=5
150;ΗΠΑ-FDA: Εγκρίθηκε η χορήγηση άδειας κατεπείγουσας χρήσης εμβολίου Moderna εναντίον κορωνοϊού;Skai.gr;https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vd3d3LnNrYWkuZ3IvbmV3cy93b3JsZC9pcGEtZmRhLWVna3JpdGhpa2UteG9yaWdpc2ktYWRlaWFzLWthdGVwZWlnb3VzYXMteHJpc2lzLWVtdm9saW91LW1vZGVybmEta29yb25vaW910gF1aHR0cHM6Ly93d3cuc2thaS5nci9uZXdzL3dvcmxkL2lwYS1mZGEtZWdrcml0aGlrZS14b3JpZ2lzaS1hZGVpYXMta2F0ZXBlaWdvdXNhcy14cmlzaXMtZW12b2xpb3UtbW9kZXJuYS1rb3Jvbm9pb3UvYW1w?oc=5
151;Όλη η Ιταλία μια «κόκκινη ζώνη»: Τι προβλέπει το νέο lockdown;Η Εφημερίδα των Συντακτών;https://news.google.com/__i/rss/rd/articles/CBMiIGh0dHBzOi8vd3d3LmVmc3luLmdyL25vZGUvMjczNjEx0gEA?oc=5
151;Ιταλία: Ολικό lockdown από τις 24 Δεκεμβρίου έως τις 6 Ιανουαρίου;Πρώτο Θέμα;https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vd3d3LnByb3RvdGhlbWEuZ3Ivd29ybGQvYXJ0aWNsZS8xMDc2NTI2L2l0YWxpYS1vbGlrby1sb2NrZG93bi1hcG8tdGlzLTI0LWRla2VtdnJpb3UtZW9zLXRpcy02LWlhbm91YXJpb3Uv0gF1aHR0cHM6Ly93d3cucHJvdG90aGVtYS5nci93b3JsZC9hcnRpY2xlLzEwNzY1MjYvaXRhbGlhLW9saWtvLWxvY2tkb3duLWFwby10aXMtMjQtZGVrZW12cmlvdS1lb3MtdGlzLTYtaWFub3VhcmlvdS9BTVAv?oc=5
151;Κορωνοϊός: Η Ιταλία μετατρέπεται σε «κόκκινη ζώνη» από τις 24 Δεκεμβρίου -Η εξαίρεση 4 ημερών;iefimerida;https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vd3d3LmllZmltZXJpZGEuZ3Iva29zbW9zL2tvcm9ub2lvcy1pdGFsaWEta29ra2luaS16b25pLTI0LWRla2VtYnJpb3nSAVBodHRwczovL3d3dy5pZWZpbWVyaWRhLmdyL2tvc21vcy9rb3Jvbm9pb3MtaXRhbGlhLWtva2tpbmktem9uaS0yNC1kZWtlbWJyaW95P2FtcA?oc=5
151;Κορονοϊός: Σε "κόκκινη ζώνη" μετατρέπεται η Ιταλία από τις 24/12 έως τις 6/1;ΕΡΤ;https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LmVydC5nci9laWRpc2Vpcy9kaWV0aG5pL2V2cm9waS9rb3Jvbm9pb3Mtc2Uta29ra2luaS16b25pLW1ldGF0cmVwZXRhaS1pLWl0YWxpYS1hcG8tdGlzLTI0MTItZW9zLXRpcy02MS_SAQA?oc=5
151;Κοροναϊός : Σε κόκκινη ζώνη μετατρέπεται η Ιταλία από τις 24 Δεκεμβρίου;in.gr;https://news.google.com/__i/rss/rd/articles/CBMiZ2h0dHBzOi8vd3d3LmluLmdyLzIwMjAvMTIvMTgvd29ybGQva29yb25haW9zLXNlLWtva2tpbmktem9uaS1tZXRhdHJlcGV0YWktaXRhbGlhLWFwby10aXMtMjQtZGVrZW12cmlvdS_SAWtodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE4L3dvcmxkL2tvcm9uYWlvcy1zZS1rb2traW5pLXpvbmktbWV0YXRyZXBldGFpLWl0YWxpYS1hcG8tdGlzLTI0LWRla2VtdnJpb3UvYW1wLw?oc=5
152;Lockdown : Ανοιχτά την Κυριακή σούπερ μάρκετ και μαγαζιά με click away – Δείτε το ωράριο;in.gr;https://news.google.com/__i/rss/rd/articles/CBMiiQFodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE5L2Vjb25vbXkvb2lrb25vbWlrZXMtZWlkaXNlaXMvbG9ja2Rvd24tYW5vaXh0YS10aW4ta3lyaWFraS1zb3VwZXItbWFya2V0LWthaS1tYWdhemlhLWNsaWNrLWF3YXktZGVpdGUtb3JhcmlvL9IBjQFodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE5L2Vjb25vbXkvb2lrb25vbWlrZXMtZWlkaXNlaXMvbG9ja2Rvd24tYW5vaXh0YS10aW4ta3lyaWFraS1zb3VwZXItbWFya2V0LWthaS1tYWdhemlhLWNsaWNrLWF3YXktZGVpdGUtb3JhcmlvL2FtcC8?oc=5
152;Σούπερ μάρκετ: Το ωράριο λειτουργίας την Κυριακή – Ανοιχτά και τα καταστήματα για click away;CNN GREECE;https://news.google.com/__i/rss/rd/articles/CBMigAFodHRwczovL3d3dy5jbm4uZ3IvZWxsYWRhL3N0b3J5LzI0NzQzNi9zb3lwZXItbWFya2V0LXRvLW9yYXJpby1sZWl0b3lyZ2lhcy10aW4ta3lyaWFraS1hbm9peHRhLWthaS10YS1rYXRhc3RpbWF0YS1naWEtY2xpY2stYXdhedIBgAFodHRwczovL2FtcC5jbm4uZ3IvZWxsYWRhL3N0b3J5LzI0NzQzNi9zb3lwZXItbWFya2V0LXRvLW9yYXJpby1sZWl0b3lyZ2lhcy10aW4ta3lyaWFraS1hbm9peHRhLWthaS10YS1rYXRhc3RpbWF0YS1naWEtY2xpY2stYXdheQ?oc=5
152;Σούπερ μάρκετ: Ανοιχτά την Κυριακή και τα μαγαζιά με click away - Ποιο το ωράριο;Έθνος;https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3LmV0aG5vcy5nci9lbGxhZGEvMTM4MjA1X3NveXBlci1tYXJrZXQtYW5vaWh0YS10aW4ta3lyaWFraS1rYWktdGEtbWFnYXppYS1tZS1jbGljay1hd2F5LXBvaW8tb3Jhcmlv0gFyaHR0cHM6Ly93d3cuZXRobm9zLmdyL2VsbGFkYS8xMzgyMDVfc295cGVyLW1hcmtldC1hbm9paHRhLXRpbi1reXJpYWtpLWthaS10YS1tYWdhemlhLW1lLWNsaWNrLWF3YXktcG9pby1vcmFyaW8_YW1w?oc=5
152;Σούπερ μάρκετ: Αυτά θα είναι ανοιχτά την Κυριακή - Το ωράριο;iEidiseis.gr;https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vd3d3LmllaWRpc2Vpcy5nci9lbGxhZGEvaXRlbS83MjcxMy1zb3lwZXItbWFya2V0LWFmdGEtdGhhLWVpbmFpLWFub2l4dGEtdGluLWt5cmlha2ktdG8tb3Jhcmlv0gFpaHR0cHM6Ly93d3cuaWVpZGlzZWlzLmdyL2VsbGFkYS9pdGVtLzcyNzEzLXNveXBlci1tYXJrZXQtYWZ0YS10aGEtZWluYWktYW5vaXh0YS10aW4ta3lyaWFraS10by1vcmFyaW8_YW1w?oc=5
152;Με ωράριο πολλών ταχυτήτων ανοικτά τα σούπερ μάρκετ την Κυριακή 20 Δεκεμβρίου;Dikaiologitika News;https://news.google.com/__i/rss/rd/articles/CBMihQFodHRwczovL3d3dy5kaWthaW9sb2dpdGlrYS5nci9laWRoc2Vpcy9vaWtvbm9taWEvMzI0NjU3L21lLW9yYXJpby1wb2xsb24tdGF4eXRpdG9uLWFub2lrdGEtdGEtc295cGVyLW1hcmtldC10aW4ta3lyaWFraS0yMC1kZWtlbXZyaW910gGJAWh0dHBzOi8vd3d3LmRpa2Fpb2xvZ2l0aWthLmdyL2VpZGhzZWlzL29pa29ub21pYS8zMjQ2NTcvbWUtb3JhcmlvLXBvbGxvbi10YXh5dGl0b24tYW5vaWt0YS10YS1zb3lwZXItbWFya2V0LXRpbi1reXJpYWtpLTIwLWRla2VtdnJpb3UvYW1w?oc=5
